A,Y,W,Z,X_race,X_sex,X_faminc_2000
9.0,10.554509806795402,8.006367567650246,6.0,1,1,52905.0
14.0,8.987196820661973,9.392661928770137,10.0,1,2,26300.0
13.0,9.746833742490752,9.230142999272362,12.0,1,1,24000.0
14.0,9.498072443178005,9.927008747577474,15.0,1,1,38000.0
17.0,10.275051108968611,11.06663836234181,6.0,1,2,93500.0
16.0,10.812894646443958,10.255270550394432,14.0,1,1,66000.0
14.0,10.51867319162636,7.824046010856292,9.0,1,1,40000.0
14.0,9.392661928770137,10.4341158035983,14.0,1,2,12050.0
15.0,9.581903928408666,10.308952660644293,14.0,1,2,21433.0
12.0,9.854192260811251,9.70558524377515,12.0,1,1,47774.0
12.0,9.998797732340453,7.7406644019172415,14.0,1,1,24147.0
15.0,7.824046010856292,10.46310334047155,12.0,1,2,
16.0,9.546812608597396,9.210340371976184,13.0,1,1,29000.0
12.0,10.106428396532818,10.126631103850338,15.0,1,2,46000.0
16.0,9.615805480084347,9.392661928770137,14.0,1,2,48760.0
20.0,10.275051108968611,10.691944912900398,12.0,1,2,97700.0
12.0,9.51044496442652,9.249561085129464,7.0,1,1,16000.0
20.0,10.571316925111784,10.126631103850338,16.0,1,2,66100.0
12.0,8.517193191416238,9.798127036878302,4.0,1,1,26000.0
12.0,9.798127036878302,10.165851817003619,16.0,1,1,58800.0
13.0,10.545341438708522,9.433483923290392,12.0,1,1,58000.0
12.0,10.239959789157341,10.239959789157341,14.0,1,2,57100.0
12.0,9.903487552536127,10.341742483467284,9.0,1,2,64490.0
13.0,10.819778284410283,9.392661928770137,11.0,1,1,78000.0
15.0,10.275051108968611,10.596634733096073,12.0,1,2,
15.0,9.903487552536127,10.043249494911286,12.0,1,2,23000.0
15.0,9.305650551780507,10.545341438708522,12.0,1,2,62300.0
13.0,11.407564949312402,10.308952660644293,15.0,1,1,107000.0
12.0,9.740968623038354,9.798127036878302,13.0,1,2,21000.0
13.0,10.645424897265505,10.373491181781864,7.0,2,2,45000.0
12.0,10.126631103850338,10.239959789157341,14.0,1,1,27000.0
12.0,10.404262840448617,9.998797732340453,12.0,1,1,83000.0
12.0,10.373491181781864,9.680344001221918,5.0,1,2,50000.0
12.0,10.596634733096073,10.308952660644293,12.0,2,1,50000.0
12.0,10.239959789157341,10.46310334047155,12.0,2,1,
12.0,10.915088464214607,10.933106969717286,16.0,2,1,
15.0,10.085809109330082,10.085809109330082,16.0,2,1,
12.0,9.772809228894012,11.002099841204238,9.0,2,2,68000.0
12.0,9.210340371976184,9.798127036878302,12.0,2,1,110000.0
12.0,10.757902880692196,10.596634733096073,15.0,2,1,39000.0
12.0,10.341742483467284,10.596634733096073,12.0,2,1,77500.0
12.0,10.819778284410283,10.126631103850338,12.0,2,1,120000.0
12.0,9.998797732340453,9.998797732340453,12.0,2,2,40848.0
12.0,9.392661928770137,10.46310334047155,12.0,2,2,
12.0,9.903487552536127,10.308952660644293,13.0,2,2,46000.0
12.0,9.998797732340453,9.392661928770137,12.0,2,1,19000.0
8.0,9.210340371976184,9.546812608597396,12.0,2,2,32000.0
12.0,9.472704636443673,9.546812608597396,16.0,2,2,37458.0
12.0,9.341368634382587,8.987196820661973,12.0,2,1,
13.0,10.491274217438248,11.082142548877775,14.0,2,1,81000.0
12.0,9.392661928770137,9.769956159911606,10.0,2,2,
14.0,10.4341158035983,10.085809109330082,12.0,2,1,
12.0,8.987196820661973,9.392661928770137,9.0,2,2,18000.0
14.0,9.615805480084347,9.615805480084347,5.0,2,2,68600.0
9.0,8.85366542803745,9.104979856318357,10.0,2,2,12092.0
13.0,10.596634733096073,9.903487552536127,14.0,2,1,38000.0
12.0,9.210340371976184,9.798127036878302,7.0,2,2,18700.0
16.0,10.043249494911286,9.51044496442652,11.0,2,2,
15.0,10.491274217438248,10.373491181781864,12.0,2,2,117000.0
16.0,8.294049640102028,10.239959789157341,13.0,1,2,52000.0
12.0,9.560997243589352,9.392661928770137,12.0,2,1,20000.0
12.0,10.571316925111784,9.546812608597396,12.0,2,1,52800.0
12.0,10.165851817003619,10.596634733096073,11.0,1,2,60025.0
12.0,9.392661928770137,10.085809109330082,13.0,2,2,59000.0
14.0,10.373491181781864,9.655026193237628,6.0,2,1,
12.0,9.95227771670556,10.645424897265505,2.0,1,2,83620.0
12.0,9.903487552536127,9.95227771670556,12.0,2,1,23000.0
15.0,9.852194258148577,10.275051108968611,4.0,1,2,76640.0
12.0,9.51044496442652,10.085809109330082,9.0,1,2,44400.0
14.0,10.126631103850338,10.043249494911286,11.0,1,2,26000.0
14.0,11.156250521031495,10.714417768752456,13.0,1,2,136200.0
14.0,11.127262984158243,10.373491181781864,10.0,1,1,104000.0
14.0,10.239959789157341,9.210340371976184,12.0,2,1,60000.0
14.0,10.308952660644293,8.85366542803745,0.0,2,1,52000.0
16.0,9.798127036878302,9.903487552536127,14.0,2,1,60000.0
12.0,10.596634733096073,10.596634733096073,16.0,2,1,
13.0,10.4341158035983,10.596634733096073,11.0,2,2,41057.0
12.0,10.308952660644293,10.596634733096073,15.0,2,1,
14.0,9.903487552536127,11.002099841204238,14.0,2,2,73000.0
17.0,10.242171626953942,10.165851817003619,12.0,2,2,32000.0
20.0,10.858998997563564,9.210340371976184,16.0,1,1,50000.0
13.0,9.903487552536127,10.596634733096073,12.0,1,2,56500.0
13.0,11.156250521031495,10.915088464214607,16.0,1,1,176000.0
16.0,11.512925464970229,10.126631103850338,16.0,2,1,
20.0,10.545341438708522,10.714417768752456,16.0,1,1,112100.0
13.0,10.126631103850338,10.819778284410283,14.0,1,2,63200.0
14.0,10.668955394675699,10.714417768752456,16.0,1,2,85000.0
12.0,10.757902880692196,9.998797732340453,12.0,1,1,81000.0
12.0,9.392661928770137,8.987196820661973,9.0,2,1,23000.0
14.0,9.680344001221918,10.373491181781864,12.0,2,2,26000.0
16.0,11.156250521031495,11.156250521031495,7.0,1,2,21500.0
13.0,9.546812608597396,10.545341438708522,15.0,2,2,
16.0,10.778956289890028,10.126631103850338,12.0,2,1,86500.0
18.0,10.596634733096073,9.680344001221918,16.0,1,1,74600.0
16.0,10.691944912900398,10.87804719253426,17.0,2,2,106000.0
16.0,9.615805480084347,10.373491181781864,16.0,2,2,71000.0
16.0,10.545341438708522,9.210340371976184,16.0,1,1,85000.0
15.0,10.404262840448617,10.558413520275876,10.0,2,2,
12.0,9.740968623038354,9.798127036878302,12.0,1,2,35100.0
12.0,9.798127036878302,9.998797732340453,14.0,1,1,56000.0
12.0,10.043249494911286,8.699514748210191,13.0,2,1,
12.0,9.903987427577778,9.903487552536127,4.0,2,2,44000.0
14.0,10.596634733096073,9.998797732340453,11.0,1,2,
12.0,9.546812608597396,9.546812608597396,12.0,1,2,54000.0
12.0,10.668955394675699,10.596634733096073,14.0,1,1,
13.0,10.126631103850338,9.798127036878302,12.0,2,1,
12.0,10.714417768752456,10.668955394675699,18.0,2,1,102000.0
12.0,10.308952660644293,10.275051108968611,12.0,1,2,83000.0
14.0,10.085809109330082,10.126631103850338,16.0,1,2,62500.0
13.0,8.517193191416238,10.46310334047155,10.0,1,2,47000.0
12.0,10.085809109330082,10.404262840448617,14.0,1,2,70100.0
12.0,9.480672806092851,9.969322108457675,7.0,2,2,
12.0,10.714417768752456,9.210340371976184,12.0,1,1,59000.0
12.0,10.308952660644293,8.85366542803745,14.0,2,1,71000.0
14.0,10.165851817003619,9.903487552536127,14.0,2,2,64500.0
12.0,10.308952660644293,10.308952660644293,12.0,1,1,44250.0
12.0,10.778956289890028,8.987196820661973,12.0,1,1,59000.0
13.0,10.933106969717286,10.165851817003619,7.0,1,2,60525.0
16.0,10.4341158035983,9.798127036878302,13.0,2,1,73000.0
16.0,10.203592144986466,10.126631103850338,12.0,2,1,83500.0
20.0,11.33857207782545,10.239959789157341,14.0,2,1,144000.0
15.0,8.160518247477505,10.043249494911286,14.0,2,2,29000.0
16.0,11.082142548877775,10.126631103850338,12.0,2,1,
12.0,9.546812608597396,10.341742483467284,14.0,2,1,28500.0
12.0,10.210972252284089,10.858998997563564,14.0,1,1,84500.0
12.0,11.082142548877775,10.596634733096073,12.0,2,1,45000.0
12.0,10.126631103850338,6.802394763324311,11.0,1,1,
12.0,10.799575577092764,8.699514748210191,11.0,1,1,51100.0
12.0,10.373491181781864,10.308952660644293,4.0,1,1,
13.0,10.085809109330082,10.491274217438248,9.0,1,2,42000.0
13.0,10.736396675471232,9.472704636443673,16.0,1,1,49480.0
13.0,10.239959789157341,10.46310334047155,16.0,1,1,68000.0
12.0,9.680344001221918,10.915088464214607,12.0,1,2,10000.0
12.0,9.104979856318357,10.596634733096073,6.0,1,2,56000.0
9.0,9.472704636443673,8.85366542803745,12.0,1,1,15000.0
11.0,9.291643823040218,9.752315764734389,11.0,1,2,34944.0
12.0,10.308952660644293,9.615805480084347,11.0,1,1,42000.0
12.0,9.998797732340453,10.491274217438248,12.0,1,2,27364.0
13.0,9.615805480084347,10.308952660644293,8.0,1,2,42000.0
14.0,9.740968623038354,10.203592144986466,12.0,1,2,42300.0
15.0,5.940171252720432,10.596634733096073,12.0,1,2,40000.0
12.0,8.987196820661973,9.903487552536127,12.0,1,1,10000.0
13.0,9.210340371976184,9.680344001221918,12.0,1,2,22000.0
12.0,10.896739325546411,10.308952660644293,12.0,1,1,52500.0
14.0,9.615805480084347,12.195608082482291,0.0,1,2,
12.0,9.305650551780507,10.239959789157341,12.0,1,2,25300.0
12.0,10.239959789157341,9.305650551780507,9.0,1,1,40000.0
12.0,10.126631103850338,7.24422751560335,11.0,1,1,45000.0
14.0,9.392661928770137,10.545341438708522,12.0,1,2,62000.0
12.0,9.798127036878302,9.798127036878302,12.0,1,1,76300.0
12.0,8.070906088787819,10.239959789157341,12.0,2,2,0.0
13.0,11.191341840842766,7.358830898342354,14.0,1,1,83700.0
12.0,10.239959789157341,10.203592144986466,6.0,2,2,70000.0
16.0,10.034515814942532,9.773720494477063,12.0,2,1,67000.0
12.0,9.305650551780507,10.46310334047155,6.0,1,2,11000.0
15.0,11.198214720130528,10.341742483467284,12.0,1,1,91400.0
13.0,10.46310334047155,10.714417768752456,12.0,1,2,55000.0
9.0,10.239959789157341,9.546812608597396,12.0,1,1,36300.0
16.0,10.714417768752456,10.308952660644293,16.0,1,1,94000.0
13.0,8.006367567650246,11.542484267211773,15.0,1,2,
13.0,9.95227771670556,10.373491181781864,7.0,1,2,
12.0,10.4341158035983,10.203592144986466,12.0,2,1,64000.0
13.0,10.126631103850338,10.308952660644293,7.0,1,2,65000.0
17.0,10.596634733096073,10.239959789157341,13.0,1,2,84000.0
16.0,10.819778284410283,10.736396675471232,16.0,1,2,74000.0
12.0,10.46310334047155,10.621327345686446,12.0,1,1,68000.0
20.0,10.621327345686446,10.165851817003619,14.0,1,1,84100.0
14.0,10.239959789157341,10.491274217438248,10.0,1,2,88000.0
12.0,10.968198289528557,9.472704636443673,12.0,1,1,123008.0
12.0,9.655026193237628,9.998797732340453,8.0,1,2,0.0
13.0,10.819778284410283,10.46310334047155,12.0,1,1,92000.0
12.0,10.545341438708522,9.933046354777673,11.0,1,1,31600.0
12.0,8.85366542803745,9.903487552536127,12.0,1,2,63000.0
14.0,10.165851817003619,10.165851817003619,12.0,1,2,64320.0
13.0,10.308952660644293,10.203592144986466,12.0,1,2,68100.0
12.0,10.275051108968611,9.472704636443673,12.0,1,1,32000.0
12.0,9.615805480084347,9.680344001221918,12.0,1,2,41800.0
12.0,9.798127036878302,10.308952660644293,4.0,1,2,60000.0
12.0,10.858998997563564,10.308952660644293,12.0,1,1,83000.0
16.0,11.002099841204238,10.043249494911286,15.0,1,1,90000.0
14.0,10.126631103850338,10.308952660644293,14.0,1,2,30000.0
14.0,10.491274217438248,9.546812608597396,16.0,1,1,
12.0,10.491274217438248,9.95227771670556,12.0,1,2,0.0
3.0,10.46310334047155,9.210340371976184,9.0,1,1,
12.0,10.373491181781864,9.305650551780507,12.0,1,2,34960.0
10.0,9.615805480084347,9.615805480084347,11.0,1,1,
12.0,9.472704636443673,10.308952660644293,9.0,1,2,49500.0
3.0,8.517193191416238,9.392661928770137,4.0,1,2,1748.0
12.0,9.615805480084347,9.615805480084347,12.0,1,2,30000.0
12.0,10.404262840448617,9.210340371976184,7.0,1,1,38000.0
10.0,9.998797732340453,10.126631103850338,12.0,1,2,52000.0
12.0,10.778956289890028,10.308952660644293,13.0,1,1,88000.0
8.0,5.717027701406222,9.615805480084347,6.0,1,2,10000.0
8.0,7.600902459542082,7.600902459542082,12.0,1,2,18869.0
6.0,8.699514748210191,9.740968623038354,12.0,1,1,1800.0
12.0,8.699514748210191,8.517193191416238,0.0,1,1,10000.0
14.0,10.357742824813725,8.922658299524402,12.0,1,1,34900.0
15.0,10.46310334047155,10.085809109330082,12.0,2,1,77000.0
12.0,9.392661928770137,9.210340371976184,5.0,2,2,
18.0,10.915088464214607,9.798127036878302,15.0,1,1,85000.0
11.0,10.126631103850338,9.903487552536127,11.0,2,2,56360.0
12.0,9.72913416539135,9.615805480084347,12.0,2,1,35000.0
14.0,7.90100705199242,9.740968623038354,14.0,2,2,35000.0
16.0,9.392661928770137,9.998797732340453,13.0,2,2,53500.0
15.0,10.596634733096073,10.596634733096073,18.0,2,1,84000.0
18.0,10.714417768752456,9.615805480084347,16.0,2,1,67100.0
12.0,9.680344001221918,9.798127036878302,3.0,2,2,22500.0
12.0,10.373491181781864,9.903487552536127,10.0,2,2,40000.0
12.0,10.043249494911286,8.85366542803745,12.0,2,1,13000.0
12.0,9.852194258148577,10.819778284410283,19.0,2,2,72015.0
12.0,10.4341158035983,9.852194258148577,12.0,2,1,65000.0
12.0,10.505067539570582,10.915088464214607,12.0,1,2,85000.0
12.0,9.740968623038354,9.392661928770137,14.0,2,1,24000.0
12.0,8.160518247477505,9.740968623038354,8.0,2,2,25000.0
12.0,9.740968623038354,10.596634733096073,5.0,1,2,70000.0
13.0,10.819778284410283,11.407564949312402,9.0,1,2,148200.0
20.0,10.668955394675699,10.165851817003619,16.0,2,2,99300.0
11.0,10.126631103850338,9.680344001221918,12.0,2,1,49000.0
12.0,9.305650551780507,9.305650551780507,12.0,2,1,65000.0
13.0,9.680344001221918,10.491274217438248,12.0,2,2,64248.0
10.0,9.210340371976184,10.126631103850338,12.0,2,1,30000.0
16.0,8.318742252692399,10.799575577092764,18.0,1,2,
14.0,9.798127036878302,10.308952660644293,12.0,2,2,13000.0
8.0,9.615805480084347,10.203592144986466,14.0,1,1,
12.0,10.001657276308372,10.391146898270279,12.0,1,2,58738.0
20.0,10.308952660644293,9.95227771670556,16.0,1,2,62400.0
15.0,9.680344001221918,10.789319076925574,16.0,1,2,91000.0
12.0,9.852194258148577,9.392661928770137,0.0,1,1,8200.0
7.0,9.433483923290392,9.798127036878302,7.0,1,2,
12.0,10.085809109330082,9.903487552536127,5.0,1,1,30350.0
16.0,9.210340371976184,11.156250521031495,15.0,2,2,108800.0
12.0,9.615805480084347,10.308952660644293,12.0,2,2,20000.0
12.0,9.798127036878302,9.740968623038354,12.0,2,1,40000.0
14.0,10.325481962595504,10.275051108968611,13.0,1,2,66000.0
14.0,10.668955394675699,10.308952660644293,14.0,2,1,90800.0
20.0,10.645424897265505,11.002099841204238,14.0,2,2,113000.0
13.0,10.404262840448617,10.714417768752456,12.0,1,2,67000.0
14.0,9.903487552536127,10.858998997563564,13.0,1,1,76000.0
16.0,9.998797732340453,9.903487552536127,12.0,1,1,57000.0
15.0,10.799575577092764,10.043249494911286,14.0,1,1,
11.0,9.615805480084347,9.305650551780507,12.0,2,1,
19.0,10.596634733096073,10.4341158035983,14.0,2,1,87000.0
12.0,9.903487552536127,9.903487552536127,10.0,1,2,46000.0
12.0,10.819778284410283,9.798127036878302,13.0,1,1,74120.0
13.0,10.239959789157341,9.472704636443673,1.0,2,1,30030.0
11.0,9.903487552536127,10.126631103850338,6.0,1,2,49600.0
13.0,9.680344001221918,8.699514748210191,14.0,1,2,60268.0
14.0,10.465186882674928,8.546557800046141,4.0,1,2,33000.0
17.0,10.46310334047155,9.615805480084347,12.0,1,2,58050.0
15.0,10.819778284410283,9.903487552536127,12.0,2,1,90000.0
13.0,9.472704636443673,8.006367567650246,15.0,2,1,19000.0
12.0,9.903487552536127,10.4341158035983,6.0,1,1,32000.0
15.0,10.668955394675699,10.308952660644293,14.0,1,1,101000.0
13.0,9.998797732340453,10.043249494911286,13.0,1,2,
11.0,10.203592144986466,8.987196820661973,7.0,1,2,6400.0
4.0,9.159047077588632,8.85366542803745,6.0,1,1,26750.0
4.0,9.546812608597396,8.006367567650246,6.0,1,1,13500.0
11.0,9.712992685053011,10.112085832408303,1.0,1,1,21780.0
13.0,10.239959789157341,10.203592144986466,12.0,1,2,65050.0
12.0,8.517193191416238,9.210340371976184,8.0,1,2,4000.0
14.0,10.085809109330082,9.392661928770137,13.0,1,1,
15.0,10.915088464214607,10.915088464214607,13.0,1,2,65000.0
15.0,9.615805480084347,10.915088464214607,18.0,1,2,62000.0
14.0,10.691944912900398,10.126631103850338,14.0,1,1,76600.0
14.0,10.126631103850338,10.668955394675699,14.0,1,2,72650.0
17.0,10.819778284410283,10.373491181781864,18.0,1,1,80500.0
12.0,9.392661928770137,10.043249494911286,12.0,1,2,
9.0,10.308952660644293,10.203592144986466,12.0,2,1,53600.0
13.0,9.798127036878302,10.043249494911286,9.0,2,2,48000.0
13.0,10.896739325546411,10.757902880692196,16.0,2,1,102000.0
13.0,10.043249494911286,10.203592144986466,12.0,2,2,58000.0
13.0,8.699514748210191,9.798127036878302,12.0,1,1,0.0
12.0,10.46310334047155,9.95227771670556,12.0,2,1,60000.0
12.0,7.495541943884256,8.517193191416238,12.0,2,1,34000.0
14.0,10.819778284410283,9.615805480084347,10.0,1,1,51176.0
13.0,10.645424897265505,10.043249494911286,5.0,2,1,
12.0,8.699514748210191,10.043249494911286,16.0,3,1,44000.0
14.0,10.911445472936107,10.22918769217543,12.0,3,1,123000.0
12.0,9.615805480084347,9.615805480084347,12.0,2,1,36000.0
12.0,10.239959789157341,10.858998997563564,12.0,3,2,85800.0
12.0,10.404262840448617,10.275051108968611,14.0,2,1,80892.0
18.0,10.043249494911286,9.903487552536127,12.0,3,1,46350.0
12.0,10.308952660644293,10.596634733096073,12.0,3,1,
13.0,10.308952660644293,10.126631103850338,0.0,3,1,16000.0
14.0,10.778956289890028,8.85366542803745,12.0,3,1,59000.0
12.0,5.991464547107982,8.85366542803745,9.0,1,1,23600.0
14.0,10.491274217438248,10.085809109330082,12.0,2,1,72300.0
19.0,11.074420502783864,10.558413520275876,15.0,2,1,115502.0
12.0,9.903487552536127,8.85366542803745,12.0,2,1,45000.0
12.0,9.798127036878302,9.392661928770137,12.0,3,1,70000.0
12.0,11.082142548877775,9.998797732340453,12.0,3,1,122500.0
12.0,10.404262840448617,9.740968623038354,10.0,3,1,63000.0
12.0,9.433483923290392,10.1226230824528,14.0,2,1,73000.0
12.0,9.305650551780507,10.596634733096073,18.0,2,1,16000.0
12.0,11.156250521031495,9.95227771670556,1.0,2,1,
12.0,10.596634733096073,9.95227771670556,12.0,2,1,60000.0
9.0,10.404262840448617,10.819778284410283,12.0,1,1,
12.0,10.858998997563564,10.714417768752456,12.0,1,1,26033.0
13.0,10.46310334047155,9.392661928770137,12.0,1,1,60000.0
13.0,11.018629143155449,8.699514748210191,12.0,1,1,
12.0,10.239959789157341,10.373491181781864,16.0,2,1,
13.0,10.819778284410283,9.392661928770137,12.0,1,1,65000.0
12.0,10.292145542327912,9.615805480084347,12.0,3,1,60020.0
12.0,11.289781913656018,9.615805480084347,14.0,3,1,92150.0
12.0,9.798127036878302,10.545341438708522,12.0,3,1,60000.0
16.0,10.373491181781864,10.275051108968611,16.0,3,1,82000.0
12.0,9.648595302907339,10.308952660644293,10.0,1,2,48260.0
15.0,10.136581434703507,10.778956289890028,13.0,3,2,106800.0
14.0,11.25909072050183,10.676415868100923,14.0,3,1,2100.0
12.0,10.239959789157341,7.431299675155903,10.0,3,2,60440.0
17.0,10.839580911706463,9.998797732340453,14.0,3,1,86200.0
12.0,10.915088464214607,11.082142548877775,14.0,3,1,122000.0
16.0,8.411832675758411,10.668955394675699,19.0,3,2,108400.0
16.0,9.392661928770137,10.308952660644293,16.0,1,1,96000.0
12.0,10.308952660644293,9.903487552536127,14.0,3,1,75000.0
15.0,10.404262840448617,8.85366542803745,13.0,3,1,8521.0
12.0,10.645424897265505,9.082507000466299,15.0,3,1,73550.0
14.0,10.126631103850338,8.987196820661973,12.0,1,1,38000.0
12.0,10.819778284410283,9.104979856318357,15.0,3,1,78000.0
12.0,9.392661928770137,10.819778284410283,16.0,3,1,95000.0
12.0,9.903487552536127,9.998797732340453,14.0,2,1,55000.0
12.0,10.714417768752456,10.491274217438248,18.0,3,1,95000.0
12.0,10.87804719253426,9.472704636443673,19.0,3,1,147000.0
12.0,10.571316925111784,9.615805480084347,12.0,3,1,
14.0,11.002099841204238,10.4341158035983,12.0,3,1,81800.0
14.0,10.778956289890028,7.783224016336037,14.0,1,1,119000.0
12.0,11.082142548877775,10.46310334047155,16.0,3,1,92000.0
12.0,9.546812608597396,11.082142548877775,12.0,2,2,39600.0
11.0,10.596634733096073,10.596634733096073,17.0,3,1,61280.0
12.0,10.819778284410283,8.006367567650246,12.0,3,1,73000.0
12.0,10.126631103850338,8.987196820661973,10.0,2,1,40000.0
12.0,10.126631103850338,10.373491181781864,12.0,3,2,67000.0
14.0,11.002099841204238,10.736396675471232,14.0,2,2,132100.0
17.0,8.517193191416238,11.461632170582678,19.0,3,2,
16.0,11.512925464970229,10.757902880692196,18.0,3,1,
16.0,10.507803519389457,10.645424897265505,19.0,3,2,144689.0
13.0,8.006367567650246,9.392661928770137,12.0,3,2,2340.0
12.0,10.571316925111784,10.799575577092764,14.0,1,2,55180.0
10.0,9.210340371976184,10.819778284410283,12.0,3,2,63800.0
16.0,11.184421397998193,8.699514748210191,13.0,3,1,104000.0
12.0,8.699514748210191,10.668955394675699,12.0,3,2,23100.0
12.0,10.596634733096073,9.210340371976184,14.0,3,1,
12.0,11.156250521031495,10.308952660644293,2.0,3,2,100200.0
13.0,10.747207591575448,9.998797732340453,13.0,3,1,89700.0
12.0,10.341742483467284,10.373491181781864,3.0,3,2,79000.0
12.0,8.987196820661973,9.852194258148577,8.0,3,2,33000.0
13.0,7.696212639346407,9.798127036878302,12.0,3,2,40500.0
15.0,8.922658299524402,11.03488966402723,16.0,3,2,38700.0
10.0,8.006367567650246,9.903487552536127,8.0,3,2,7500.0
12.0,10.714417768752456,10.308952660644293,12.0,3,1,57000.0
16.0,10.46310334047155,10.46310334047155,13.0,3,2,86000.0
13.0,10.126631103850338,10.4341158035983,15.0,2,1,80000.0
14.0,10.373491181781864,11.05089000537367,19.0,1,2,105000.0
16.0,10.858998997563564,10.896739325546411,4.0,2,2,115030.0
16.0,10.203592144986466,10.714417768752456,15.0,2,2,
13.0,10.545341438708522,8.961879012677683,13.0,3,1,108000.0
12.0,10.373491181781864,11.225243392518447,0.0,3,2,
12.0,10.985292722887856,10.985292722887856,16.0,1,1,70000.0
9.0,9.769956159911606,9.546812608597396,12.0,1,2,23000.0
12.0,9.903487552536127,10.126631103850338,12.0,1,1,40000.0
16.0,10.308952660644293,10.596634733096073,12.0,3,2,
16.0,10.933106969717286,10.858998997563564,16.0,3,2,133000.0
14.0,10.043249494911286,10.757902880692196,12.0,3,2,75400.0
16.0,9.011889433252344,11.55214617812351,12.0,3,2,151000.0
14.0,9.472704636443673,8.699514748210191,12.0,3,1,34901.0
14.0,10.46310334047155,11.002099841204238,12.0,3,2,124200.0
12.0,10.46310334047155,9.104979856318357,14.0,3,1,37816.0
12.0,9.615805480084347,9.615805480084347,13.0,3,1,69000.0
16.0,10.308952660644293,11.002099841204238,18.0,3,2,
12.0,8.006367567650246,8.824677891164198,5.0,1,1,
14.0,7.583247524303362,10.280518891981744,12.0,3,2,
12.0,8.714895850248494,9.341631757657359,12.0,3,1,
17.0,10.491274217438248,9.392661928770137,12.0,3,1,32010.0
14.0,10.858998997563564,10.778956289890028,18.0,2,1,56700.0
19.0,11.251560700835821,11.407564949312402,20.0,3,1,90250.0
13.0,8.648221453822641,9.852194258148577,8.0,3,2,37600.0
10.0,9.392661928770137,8.411832675758411,0.0,1,1,50934.0
15.0,10.308952660644293,10.126631103850338,12.0,3,2,63000.0
12.0,10.749355820113736,8.294049640102028,12.0,3,1,
13.0,7.003065458786462,10.308952660644293,15.0,3,2,63000.0
13.0,9.95227771670556,10.545341438708522,16.0,3,1,31200.0
12.0,10.502324053624832,9.998797732340453,12.0,3,1,66290.0
18.0,6.214608098422191,9.903487552536127,14.0,2,2,72000.0
12.0,10.668955394675699,6.214608098422191,16.0,3,1,64000.0
17.0,8.85366542803745,11.112447898373103,18.0,3,2,101030.0
16.0,11.407564949312402,12.195608082482291,20.0,3,1,
16.0,11.002099841204238,12.195608082482291,16.0,1,2,332808.0
13.0,10.858998997563564,10.085809109330082,12.0,3,1,77105.0
12.0,10.87804719253426,8.85366542803745,12.0,3,1,68000.0
12.0,9.392661928770137,10.757902880692196,17.0,3,2,61000.0
19.0,10.799575577092764,11.018629143155449,16.0,3,2,134000.0
12.0,7.313220387090301,10.4341158035983,12.0,3,2,
12.0,11.082142548877775,10.819778284410283,8.0,2,1,121500.0
12.0,10.596634733096073,10.819778284410283,4.0,2,2,
20.0,10.043249494911286,9.711115659888671,15.0,2,1,
12.0,9.305650551780507,6.684611727667927,6.0,3,1,29237.0
12.0,10.404262840448617,9.546812608597396,12.0,3,1,36560.0
12.0,10.203592144986466,10.308952660644293,15.0,1,1,108000.0
12.0,9.903487552536127,10.373491181781864,11.0,3,2,58200.0
12.0,9.525151111816216,9.305650551780507,7.0,3,2,18000.0
12.0,10.694215061434937,10.532096211958502,14.0,3,2,60000.0
13.0,8.612503371220562,11.002099841204238,16.0,3,2,
15.0,7.085064293952548,9.78239278915807,14.0,3,2,68.0
20.0,11.225243392518447,10.341742483467284,18.0,1,1,103500.0
18.0,10.596634733096073,10.126631103850338,8.0,3,2,
18.0,11.184421397998193,10.858998997563564,18.0,3,1,
12.0,10.239959789157341,10.085809109330082,12.0,3,1,64000.0
18.0,10.46310334047155,9.210340371976184,17.0,3,1,58222.0
12.0,10.21464198117305,10.645424897265505,12.0,3,2,79750.0
16.0,10.858998997563564,10.46310334047155,12.0,3,1,60000.0
11.0,9.903487552536127,10.46310334047155,11.0,3,2,55000.0
12.0,10.563594879017874,10.491274217438248,16.0,3,2,80200.0
17.0,11.082142548877775,10.308952660644293,14.0,3,1,96500.0
12.0,9.392661928770137,10.707728780601661,12.0,3,2,56500.0
12.0,9.210340371976184,9.998797732340453,12.0,3,2,37000.0
16.0,11.407564949312402,11.225243392518447,16.0,3,2,332808.0
13.0,10.203592144986466,10.126631103850338,12.0,3,2,53000.0
12.0,10.571316925111784,9.392661928770137,14.0,3,1,44000.0
12.0,8.476371196895983,10.768484990022733,16.0,3,2,63580.0
12.0,6.173786103901937,9.546812608597396,10.0,3,1,678.0
20.0,10.239959789157341,10.778956289890028,16.0,3,1,97100.0
16.0,9.998797732340453,10.126631103850338,16.0,3,2,47000.0
14.0,9.415401415739627,10.138875830266775,12.0,3,2,14000.0
12.0,9.425451751593128,9.95227771670556,12.0,3,2,
15.0,10.491274217438248,10.621327345686446,12.0,2,2,35000.0
16.0,10.404262840448617,10.46310334047155,16.0,3,2,79000.0
15.0,11.289781913656018,8.006367567650246,14.0,3,1,
12.0,11.002099841204238,11.082142548877775,12.0,3,2,20000.0
13.0,9.093806555720231,9.903487552536127,12.0,3,2,42992.0
12.0,9.680344001221918,10.4341158035983,11.0,1,2,
19.0,11.27720313144916,12.195608082482291,19.0,3,2,332808.0
